Data Source,nData,percentageLHS,Upper Bound,True Value,Repetition Index
gamma,500,0.97,0.006330460895524832,0.005,85
gamma,500,0.97,0.006157333607859433,0.005,86
gamma,500,0.97,0.006086504659982299,0.005,87
gamma,500,0.97,0.006212215436474711,0.005,88
gamma,500,0.97,0.0053649785048322535,0.005,89
gamma,500,0.97,0.006140193007887935,0.005,90
gamma,500,0.97,0.00621061072307126,0.005,91
gamma,500,0.97,0.007122499563265068,0.005,92
gamma,500,0.97,0.00693277758892938,0.005,93
gamma,500,0.97,0.005607876558254917,0.005,94
gamma,500,0.97,0.007276802594792934,0.005,95
gamma,500,0.97,0.005965164428428588,0.005,96
gamma,500,0.97,0.00685336598740371,0.005,97
gamma,500,0.97,0.0073613084167525634,0.005,98
gamma,500,0.97,0.007456759092024336,0.005,99
gamma,500,0.97,0.005277144342960375,0.005,100
gamma,500,0.97,0.006465584689486082,0.005,101
gamma,500,0.97,0.006560533553331804,0.005,102
gamma,500,0.97,0.0065987503902868155,0.005,103
gamma,500,0.97,0.006678803334962031,0.005,104
gamma,500,0.97,0.004208713481316202,0.005,105
gamma,500,0.97,0.006240233432793688,0.005,106
gamma,500,0.97,0.005720091428767202,0.005,107
gamma,500,0.97,0.005731975894786937,0.005,108
gamma,500,0.97,0.0063004657810066785,0.005,109
gamma,500,0.97,0.009021227712132778,0.005,110
gamma,500,0.97,0.0059650558172701235,0.005,111
gamma,500,0.97,0.006940199475644077,0.005,112
gamma,500,0.97,0.007003300286009308,0.005,113
gamma,500,0.97,0.005470710460809385,0.005,114
gamma,500,0.97,0.005172418161053541,0.005,115
gamma,500,0.97,0.007033942483415129,0.005,116
gamma,500,0.97,0.007024019139239422,0.005,117
gamma,500,0.97,0.006258181960735695,0.005,118
gamma,500,0.97,0.0068186825678101205,0.005,119
gamma,500,0.97,0.006233695349083186,0.005,120
gamma,500,0.97,0.004143939269011416,0.005,121
gamma,500,0.97,0.006470225382070214,0.005,122
gamma,500,0.97,0.006286619183666774,0.005,123
gamma,500,0.97,0.006322860114698136,0.005,124
gamma,500,0.97,0.004801121647977135,0.005,125
gamma,500,0.97,0.005227226089854686,0.005,126
gamma,500,0.97,0.006632263292044161,0.005,127
gamma,500,0.97,0.006291841640791842,0.005,128
gamma,500,0.97,0.005932334728082633,0.005,129
gamma,500,0.97,0.006823248482647599,0.005,130
gamma,500,0.97,0.00652672475480956,0.005,131
gamma,500,0.97,0.006541833150737126,0.005,132
gamma,500,0.97,0.0054391751812655625,0.005,133
gamma,500,0.97,0.006508960529174185,0.005,134
gamma,500,0.97,0.005732508299372935,0.005,135
gamma,500,0.97,0.007060291431276811,0.005,136
gamma,500,0.97,0.006470330565069027,0.005,137
gamma,500,0.97,0.006307567763401324,0.005,138
gamma,500,0.97,0.006032753239317443,0.005,139
gamma,500,0.97,0.006886943452314224,0.005,140
gamma,500,0.97,0.006818114242478833,0.005,141
gamma,500,0.97,0.006058776857819817,0.005,142
gamma,500,0.97,0.00659303516183722,0.005,143
gamma,500,0.97,0.007296592632468322,0.005,144
gamma,500,0.97,0.005469460075087456,0.005,145
gamma,500,0.97,0.00824690834309071,0.005,146
gamma,500,0.97,0.006066320007070155,0.005,147
gamma,500,0.97,0.005908976997328224,0.005,148
gamma,500,0.97,0.006932525981531343,0.005,149
gamma,500,0.97,0.007118551447034615,0.005,150
gamma,500,0.97,0.005027402339836138,0.005,151
gamma,500,0.97,0.006286113504565614,0.005,152
gamma,500,0.97,0.006053033524914054,0.005,153
gamma,500,0.97,0.0058614926716228245,0.005,154
gamma,500,0.97,0.0055769018776687385,0.005,155
gamma,500,0.97,0.005245747509535052,0.005,156
gamma,500,0.97,0.006284006489539218,0.005,157
gamma,500,0.97,0.007876200672747838,0.005,158
gamma,500,0.97,0.00631267744000308,0.005,159
gamma,500,0.97,0.006581324826638073,0.005,160
gamma,500,0.97,0.006650011493661668,0.005,161
gamma,500,0.97,0.007192239065029081,0.005,162
gamma,500,0.97,0.007188079545046657,0.005,163
gamma,500,0.97,0.006013766123614385,0.005,164
gamma,500,0.97,0.006609724853162683,0.005,165
gamma,500,0.97,0.004679872389291644,0.005,166
gamma,500,0.97,0.005946167712661312,0.005,167
gamma,500,0.97,0.007437453932484264,0.005,168
gamma,500,0.97,0.004947666245470309,0.005,169
gamma,500,0.97,0.005077276723068289,0.005,170
gamma,500,0.97,0.00521456343691231,0.005,171
gamma,500,0.97,0.00504625738710087,0.005,172
gamma,500,0.97,0.006175227978896939,0.005,173
gamma,500,0.97,0.00667334917040256,0.005,174
gamma,500,0.97,0.006356783377482588,0.005,175
gamma,500,0.97,0.004978501030868049,0.005,176
gamma,500,0.97,0.0046819993546834545,0.005,177
gamma,500,0.97,0.00466637640535554,0.005,178
gamma,500,0.97,0.0069974665671035646,0.005,179
gamma,500,0.97,0.006197586861510775,0.005,180
gamma,500,0.97,0.005984062531600297,0.005,181
gamma,500,0.97,0.0065255425706543056,0.005,182
gamma,500,0.97,0.005923629149233889,0.005,183
gamma,500,0.97,0.00664200140896624,0.005,184
gamma,500,0.97,0.0067177059184735915,0.005,185
gamma,500,0.97,0.00566790122555829,0.005,186
gamma,500,0.97,0.006448891260689408,0.005,187
gamma,500,0.97,0.007377408947005529,0.005,188
gamma,500,0.97,0.005279181506546614,0.005,189
gamma,500,0.97,0.005061553668819904,0.005,190
gamma,500,0.97,0.0,0.005,191
gamma,500,0.97,0.005315761454279564,0.005,192
gamma,500,0.97,0.006015936030870831,0.005,193
gamma,500,0.97,0.0067622920714455895,0.005,194
gamma,500,0.97,0.0054407866956807304,0.005,195
gamma,500,0.97,0.006058828996239133,0.005,196
gamma,500,0.97,0.007789746485378082,0.005,197
gamma,500,0.97,0.005282383017663017,0.005,198
gamma,500,0.97,0.005094831861797477,0.005,199
lognorm,500,0.97,0.008208918855332035,0.005,0
lognorm,500,0.97,0.005709766291468793,0.005,1
lognorm,500,0.97,0.007525497435864209,0.005,2
lognorm,500,0.97,0.006693423761020154,0.005,3
lognorm,500,0.97,0.007406411268180326,0.005,4
lognorm,500,0.97,0.007374172181186665,0.005,5
lognorm,500,0.97,0.006836721724910656,0.005,6
lognorm,500,0.97,0.006801649439825214,0.005,7
lognorm,500,0.97,0.005429077477844364,0.005,8
lognorm,500,0.97,0.005544511796867174,0.005,9
lognorm,500,0.97,0.007430168450412492,0.005,10
lognorm,500,0.97,0.006743209622728888,0.005,11
lognorm,500,0.97,0.005685877715250493,0.005,12
lognorm,500,0.97,0.0067471806873905076,0.005,13
lognorm,500,0.97,0.0071898216522755815,0.005,14
lognorm,500,0.97,0.006154499608351992,0.005,15
lognorm,500,0.97,0.005651365052551309,0.005,16
lognorm,500,0.97,0.006119560554818059,0.005,17
lognorm,500,0.97,0.007447076955944651,0.005,18
lognorm,500,0.97,0.005267317215002214,0.005,19
lognorm,500,0.97,0.007209043642509437,0.005,20
lognorm,500,0.97,0.006539823969834183,0.005,21
lognorm,500,0.97,0.006137280324706988,0.005,22
lognorm,500,0.97,0.004918043709910367,0.005,23
lognorm,500,0.97,0.006966764126072185,0.005,24
lognorm,500,0.97,0.006784232127720918,0.005,25
lognorm,500,0.97,0.007736404583456361,0.005,26
lognorm,500,0.97,0.006841821648810551,0.005,27
lognorm,500,0.97,0.008335560296588274,0.005,28
lognorm,500,0.97,0.006057398436444187,0.005,29
lognorm,500,0.97,0.006880334642370038,0.005,30
lognorm,500,0.97,0.008471773359623666,0.005,31
lognorm,500,0.97,0.00684345602416131,0.005,32
lognorm,500,0.97,0.007155306361024569,0.005,33
lognorm,500,0.97,0.006852592843416175,0.005,34
lognorm,500,0.97,0.004790269564234181,0.005,35
lognorm,500,0.97,0.00684698665454461,0.005,36
lognorm,500,0.97,0.007310842430549432,0.005,37
lognorm,500,0.97,0.0059233309409708786,0.005,38
lognorm,500,0.97,0.005607576831649497,0.005,39
lognorm,500,0.97,0.0067640080442239224,0.005,40
lognorm,500,0.97,0.007174554888787119,0.005,41
lognorm,500,0.97,0.00727180329727584,0.005,42
lognorm,500,0.97,0.005682692140756398,0.005,43
lognorm,500,0.97,0.006335350675037224,0.005,44
lognorm,500,0.97,0.005869610043188784,0.005,45
lognorm,500,0.97,0.006494948150281274,0.005,46
lognorm,500,0.97,0.006701738512134795,0.005,47
lognorm,500,0.97,0.00675395651820445,0.005,48
lognorm,500,0.97,0.007300699862263277,0.005,49
lognorm,500,0.97,0.006856228987435216,0.005,50
lognorm,500,0.97,0.006132505665130775,0.005,51
lognorm,500,0.97,0.007328453988485394,0.005,52
lognorm,500,0.97,0.0072603054103993455,0.005,53
lognorm,500,0.97,0.008655196864649982,0.005,54
lognorm,500,0.97,0.007549186806600892,0.005,55
lognorm,500,0.97,0.008542790418795911,0.005,56
lognorm,500,0.97,0.00697472249095997,0.005,57
lognorm,500,0.97,0.006820432592942414,0.005,58
lognorm,500,0.97,0.007332711217101155,0.005,59
lognorm,500,0.97,0.0066866387689321375,0.005,60
lognorm,500,0.97,0.004952899933584252,0.005,61
lognorm,500,0.97,0.0073085577764617085,0.005,62
lognorm,500,0.97,0.006959933501937604,0.005,63
lognorm,500,0.97,0.00685945571919672,0.005,64
lognorm,500,0.97,0.005955706961511462,0.005,65
lognorm,500,0.97,0.005947323575761377,0.005,66
lognorm,500,0.97,0.00692045824850883,0.005,67
lognorm,500,0.97,0.006775674903346467,0.005,68
lognorm,500,0.97,0.00687671189321672,0.005,69
lognorm,500,0.97,0.008255981669841308,0.005,70
lognorm,500,0.97,0.007601386091080746,0.005,71
lognorm,500,0.97,0.00777380525506044,0.005,72
lognorm,500,0.97,0.005114555364068358,0.005,73
lognorm,500,0.97,0.0065479571311633485,0.005,74
lognorm,500,0.97,0.006226041074436809,0.005,75
lognorm,500,0.97,0.006579590725593278,0.005,76
lognorm,500,0.97,0.004954043298838788,0.005,77
lognorm,500,0.97,0.00541058934054861,0.005,78
lognorm,500,0.97,0.006487757728771098,0.005,79
lognorm,500,0.97,0.006096620132619037,0.005,80
lognorm,500,0.97,0.009264152198891781,0.005,81
lognorm,500,0.97,0.006606085401516069,0.005,82
lognorm,500,0.97,0.006319276611774215,0.005,83
lognorm,500,0.97,0.007055595781747685,0.005,84
lognorm,500,0.97,0.007496770997090999,0.005,85
lognorm,500,0.97,0.0057554394988488765,0.005,86
lognorm,500,0.97,0.005728239455444819,0.005,87
lognorm,500,0.97,0.006651334204783111,0.005,88
lognorm,500,0.97,0.00607655109964132,0.005,89
lognorm,500,0.97,0.006805754809048723,0.005,90
lognorm,500,0.97,0.006670490849616022,0.005,91
lognorm,500,0.97,0.006608815201515843,0.005,92
lognorm,500,0.97,0.007543333578662763,0.005,93
lognorm,500,0.97,0.00630559392109093,0.005,94
lognorm,500,0.97,0.006988970213726887,0.005,95
lognorm,500,0.97,0.006073821280816871,0.005,96
lognorm,500,0.97,0.005343042857008286,0.005,97
lognorm,500,0.97,0.006701283130055176,0.005,98
lognorm,500,0.97,0.007996298568494034,0.005,99
lognorm,500,0.97,0.008491465623526812,0.005,100
lognorm,500,0.97,0.006491307330076102,0.005,101
lognorm,500,0.97,0.006069967562245463,0.005,102
lognorm,500,0.97,0.006700530622855983,0.005,103
lognorm,500,0.97,0.005254891404314717,0.005,104
lognorm,500,0.97,0.007593906915880636,0.005,105
lognorm,500,0.97,0.005030563846964748,0.005,106
lognorm,500,0.97,0.006888874720502829,0.005,107
lognorm,500,0.97,0.005053604232023306,0.005,108
lognorm,500,0.97,0.006023689875056828,0.005,109
lognorm,500,0.97,0.00819306994454493,0.005,110
lognorm,500,0.97,0.006162261293099678,0.005,111
lognorm,500,0.97,0.006472687079962337,0.005,112
lognorm,500,0.97,0.005589118026374112,0.005,113
lognorm,500,0.97,0.007362677425537505,0.005,114
lognorm,500,0.97,0.006758968138764986,0.005,115
lognorm,500,0.97,0.006954694375039637,0.005,116
lognorm,500,0.97,0.005135079772007866,0.005,117
lognorm,500,0.97,0.007471656846489131,0.005,118
lognorm,500,0.97,0.006758681552734644,0.005,119
lognorm,500,0.97,0.006336840807356864,0.005,120
lognorm,500,0.97,0.007159844997043967,0.005,121
lognorm,500,0.97,0.008060045773156941,0.005,122
lognorm,500,0.97,0.007186100226210777,0.005,123
lognorm,500,0.97,0.006707069030822527,0.005,124
lognorm,500,0.97,0.007403511653931056,0.005,125
lognorm,500,0.97,0.008677258849272694,0.005,126
lognorm,500,0.97,0.006868017453412898,0.005,127
lognorm,500,0.97,0.008860476349268885,0.005,128
lognorm,500,0.97,0.00693093719055498,0.005,129
lognorm,500,0.97,0.0066936151536249365,0.005,130
lognorm,500,0.97,0.0066075181827144475,0.005,131
lognorm,500,0.97,0.005582062653408191,0.005,132
lognorm,500,0.97,0.0064476857137445295,0.005,133
lognorm,500,0.97,0.006445688703966798,0.005,134
lognorm,500,0.97,0.006278892769147151,0.005,135
lognorm,500,0.97,0.005754189047859258,0.005,136
lognorm,500,0.97,0.006400459781922246,0.005,137
lognorm,500,0.97,0.006154697314011829,0.005,138
lognorm,500,0.97,0.006415023076644429,0.005,139
lognorm,500,0.97,0.005111191260345876,0.005,140
lognorm,500,0.97,0.006867152364154532,0.005,141
lognorm,500,0.97,0.005986394108689243,0.005,142
lognorm,500,0.97,0.006767970768258625,0.005,143
lognorm,500,0.97,0.0060819742747855055,0.005,144
lognorm,500,0.97,0.007783286268336773,0.005,145
lognorm,500,0.97,0.00810387000935328,0.005,146
lognorm,500,0.97,0.006068749183377541,0.005,147
lognorm,500,0.97,0.007191721462991754,0.005,148
lognorm,500,0.97,0.006712525703195989,0.005,149
lognorm,500,0.97,0.007612529712203203,0.005,150
lognorm,500,0.97,0.006241842138545116,0.005,151
lognorm,500,0.97,0.006248549568209598,0.005,152
lognorm,500,0.97,0.005569548150538037,0.005,153
lognorm,500,0.97,0.006522225588748801,0.005,154
lognorm,500,0.97,0.0070491030761562715,0.005,155
lognorm,500,0.97,0.006370917128722129,0.005,156
lognorm,500,0.97,0.006169031722988064,0.005,157
lognorm,500,0.97,0.006424209247101515,0.005,158
lognorm,500,0.97,0.00734907632075876,0.005,159
lognorm,500,0.97,0.005728062950065293,0.005,160
lognorm,500,0.97,0.006505764643837512,0.005,161
lognorm,500,0.97,0.005956097061695972,0.005,162
lognorm,500,0.97,0.005839188144970624,0.005,163
lognorm,500,0.97,0.007598842434664906,0.005,164
lognorm,500,0.97,0.006240417857336755,0.005,165
lognorm,500,0.97,0.007019675452988314,0.005,166
lognorm,500,0.97,0.006427791248586149,0.005,167
lognorm,500,0.97,0.006613233724320523,0.005,168
lognorm,500,0.97,0.006419507810315109,0.005,169
lognorm,500,0.97,0.005206507869308088,0.005,170
lognorm,500,0.97,0.007145053558529969,0.005,171
lognorm,500,0.97,0.006623454510680441,0.005,172
lognorm,500,0.97,0.007300249352926035,0.005,173
lognorm,500,0.97,0.005427628450502009,0.005,174
lognorm,500,0.97,0.007334368775965379,0.005,175
lognorm,500,0.97,0.006420999408117383,0.005,176
lognorm,500,0.97,0.007663021430908815,0.005,177
lognorm,500,0.97,0.007199187890936428,0.005,178
lognorm,500,0.97,0.00750626719246877,0.005,179
lognorm,500,0.97,0.006876911334136514,0.005,180
lognorm,500,0.97,0.007992427382266276,0.005,181
lognorm,500,0.97,0.005453006339780722,0.005,182
lognorm,500,0.97,0.0068924006061303195,0.005,183
lognorm,500,0.97,0.006608579012409484,0.005,184
lognorm,500,0.97,0.0068605279000972,0.005,185
lognorm,500,0.97,0.007851616870280942,0.005,186
lognorm,500,0.97,0.006576373364481964,0.005,187
lognorm,500,0.97,0.006469288375527459,0.005,188
lognorm,500,0.97,0.006631631285167295,0.005,189
lognorm,500,0.97,0.005971358905909637,0.005,190
lognorm,500,0.97,0.007144976626990514,0.005,191
lognorm,500,0.97,0.005722801255878721,0.005,192
lognorm,500,0.97,0.006775875914421189,0.005,193
lognorm,500,0.97,0.00561900268340325,0.005,194
lognorm,500,0.97,0.004210801837399381,0.005,195
lognorm,500,0.97,0.005172938329268101,0.005,196
lognorm,500,0.97,0.0067401576521309075,0.005,197
lognorm,500,0.97,0.0065939319762624475,0.005,198
lognorm,500,0.97,0.006349537971659981,0.005,199
pareto,500,0.97,0.0053314268241575384,0.005,0
pareto,500,0.97,0.006889732683683123,0.005,1
pareto,500,0.97,0.00694688443205522,0.005,2
pareto,500,0.97,0.005722908252450337,0.005,3
pareto,500,0.97,0.005697602254238102,0.005,4
pareto,500,0.97,0.005760812219969252,0.005,5
pareto,500,0.97,0.007987716570048943,0.005,6
pareto,500,0.97,0.007854622046384341,0.005,7
pareto,500,0.97,0.0061887276000258925,0.005,8
pareto,500,0.97,0.006946272205849755,0.005,9
pareto,500,0.97,0.005424672827670818,0.005,10
pareto,500,0.97,0.006035037683037838,0.005,11
pareto,500,0.97,0.006445590121649882,0.005,12
pareto,500,0.97,0.005861908093930515,0.005,13
pareto,500,0.97,0.007390641171912217,0.005,14
pareto,500,0.97,0.006322929956112222,0.005,15
pareto,500,0.97,0.00726686119736049,0.005,16
pareto,500,0.97,0.005762570201065903,0.005,17
pareto,500,0.97,0.007016118889215684,0.005,18
pareto,500,0.97,0.006626652813212178,0.005,19
pareto,500,0.97,0.006620131623490905,0.005,20
pareto,500,0.97,0.006843721178346389,0.005,21
pareto,500,0.97,0.0070316002700682645,0.005,22
pareto,500,0.97,0.007309756869545503,0.005,23
pareto,500,0.97,0.0066807889456966165,0.005,24
pareto,500,0.97,0.005842601175632782,0.005,25
pareto,500,0.97,0.0064979293509622865,0.005,26
pareto,500,0.97,0.005441427750025922,0.005,27
pareto,500,0.97,0.007770879173484183,0.005,28
pareto,500,0.97,0.007841791818509483,0.005,29
pareto,500,0.97,0.007211756050229956,0.005,30
pareto,500,0.97,0.0071099398085356915,0.005,31
pareto,500,0.97,0.007608620462997604,0.005,32
pareto,500,0.97,0.006955217191737223,0.005,33
pareto,500,0.97,0.006912439314396102,0.005,34
pareto,500,0.97,0.007400756651972493,0.005,35
pareto,500,0.97,0.00616546870602244,0.005,36
pareto,500,0.97,0.006321750108450691,0.005,37
pareto,500,0.97,0.00690167805928777,0.005,38
pareto,500,0.97,0.005937346734618123,0.005,39
pareto,500,0.97,0.006331469899517036,0.005,40
pareto,500,0.97,0.006821573045538644,0.005,41
pareto,500,0.97,0.00650993430232166,0.005,42
pareto,500,0.97,0.006754740998826577,0.005,43
pareto,500,0.97,0.007818998204679664,0.005,44
pareto,500,0.97,0.005959669246051728,0.005,45
pareto,500,0.97,0.0065236896907948485,0.005,46
pareto,500,0.97,0.007411263422288386,0.005,47
pareto,500,0.97,0.005093219947425474,0.005,48
pareto,500,0.97,0.007125479422067194,0.005,49
pareto,500,0.97,0.007531075977467068,0.005,50
pareto,500,0.97,0.0062283062395770755,0.005,51
pareto,500,0.97,0.009479293571657008,0.005,52
pareto,500,0.97,0.006302255897467183,0.005,53
pareto,500,0.97,0.006332939982725271,0.005,54
pareto,500,0.97,0.007481459611013284,0.005,55
pareto,500,0.97,0.006937828263871482,0.005,56
pareto,500,0.97,0.006836746646990355,0.005,57
pareto,500,0.97,0.005964753561989545,0.005,58
pareto,500,0.97,0.006522324903243258,0.005,59
pareto,500,0.97,0.006565610923287973,0.005,60
pareto,500,0.97,0.006249423117629298,0.005,61
pareto,500,0.97,0.007415083312133592,0.005,62
pareto,500,0.97,0.0065391731933050895,0.005,63
pareto,500,0.97,0.006920386559245185,0.005,64
pareto,500,0.97,0.006913868850748278,0.005,65
pareto,500,0.97,0.006421764624021046,0.005,66
pareto,500,0.97,0.007123672229127225,0.005,67
pareto,500,0.97,0.006810261328775276,0.005,68
pareto,500,0.97,0.006906780080524935,0.005,69
pareto,500,0.97,0.006783223771266059,0.005,70
pareto,500,0.97,0.006280543121630235,0.005,71
pareto,500,0.97,0.006714249609702037,0.005,72
pareto,500,0.97,0.005615677057742342,0.005,73
pareto,500,0.97,0.005300223346295055,0.005,74
pareto,500,0.97,0.00630911844827825,0.005,75
pareto,500,0.97,0.006748291801311038,0.005,76
pareto,500,0.97,0.006171413943508325,0.005,77
pareto,500,0.97,0.0048279829652181395,0.005,78
pareto,500,0.97,0.005460690755523748,0.005,79
pareto,500,0.97,0.006885391085146982,0.005,80
pareto,500,0.97,0.00603503810726102,0.005,81
pareto,500,0.97,0.007094828908900639,0.005,82
pareto,500,0.97,0.006476941827060562,0.005,83
pareto,500,0.97,0.006532282228506219,0.005,84
pareto,500,0.97,0.009712912754510548,0.005,85
pareto,500,0.97,0.007014404358837523,0.005,86
pareto,500,0.97,0.006969742453656501,0.005,87
pareto,500,0.97,0.0061771637662956505,0.005,88
pareto,500,0.97,0.007253819892919462,0.005,89
pareto,500,0.97,0.006486367404208141,0.005,90
pareto,500,0.97,0.006290483745682345,0.005,91
pareto,500,0.97,0.0070256057854791755,0.005,92
pareto,500,0.97,0.0064768158929554166,0.005,93
pareto,500,0.97,0.005897889506423183,0.005,94
pareto,500,0.97,0.006411146928171222,0.005,95
pareto,500,0.97,0.0063822112407035505,0.005,96
pareto,500,0.97,0.0076541392249056435,0.005,97
pareto,500,0.97,0.006711181090499974,0.005,98
pareto,500,0.97,0.006497768063228238,0.005,99
pareto,500,0.97,0.007020820489962449,0.005,100
pareto,500,0.97,0.006725566958208315,0.005,101
pareto,500,0.97,0.006348189658368113,0.005,102
pareto,500,0.97,0.006192352770569726,0.005,103
pareto,500,0.97,0.007910618895171168,0.005,104
pareto,500,0.97,0.005518843195985015,0.005,105
pareto,500,0.97,0.006328556286328002,0.005,106
pareto,500,0.97,0.006447053356614946,0.005,107
pareto,500,0.97,0.006496961098230504,0.005,108
pareto,500,0.97,0.006038262482917865,0.005,109
pareto,500,0.97,0.007549551784848051,0.005,110
pareto,500,0.97,0.006771466760394882,0.005,111
pareto,500,0.97,0.0068489188321701755,0.005,112
pareto,500,0.97,0.008036889658843057,0.005,113
pareto,500,0.97,0.006592571471548592,0.005,114
pareto,500,0.97,0.006269365386616001,0.005,115
pareto,500,0.97,0.007120468091489415,0.005,116
pareto,500,0.97,0.007712067175095163,0.005,117
pareto,500,0.97,0.0071204921356628915,0.005,118
pareto,500,0.97,0.005397190135455374,0.005,119
pareto,500,0.97,0.006508162366942936,0.005,120
pareto,500,0.97,0.005636248139605665,0.005,121
pareto,500,0.97,0.007041819804017618,0.005,122
pareto,500,0.97,0.006806317475662696,0.005,123
pareto,500,0.97,0.005946439046593212,0.005,124
pareto,500,0.97,0.005939784327597894,0.005,125
pareto,500,0.97,0.00619255333103497,0.005,126
pareto,500,0.97,0.005335043413726859,0.005,127
pareto,500,0.97,0.006885938174828764,0.005,128
pareto,500,0.97,0.007012701579982142,0.005,129
pareto,500,0.97,0.006823937354966549,0.005,130
pareto,500,0.97,0.0065372335265234454,0.005,131
pareto,500,0.97,0.005199328245986796,0.005,132
pareto,500,0.97,0.0063065011776391395,0.005,133
pareto,500,0.97,0.006246951326619028,0.005,134
pareto,500,0.97,0.005976917290546353,0.005,135
pareto,500,0.97,0.00748349953460885,0.005,136
pareto,500,0.97,0.007766666998344988,0.005,137
pareto,500,0.97,0.006579598537139113,0.005,138
pareto,500,0.97,0.007204755412435045,0.005,139
pareto,500,0.97,0.007350375934198333,0.005,140
pareto,500,0.97,0.006582856781584961,0.005,141
pareto,500,0.97,0.005960933024040289,0.005,142
pareto,500,0.97,0.006424754394660702,0.005,143
pareto,500,0.97,0.006051205480477793,0.005,144
pareto,500,0.97,0.006522875514752381,0.005,145
pareto,500,0.97,0.006600537072017679,0.005,146
pareto,500,0.97,0.006690945602935644,0.005,147
pareto,500,0.97,0.0062778588847663165,0.005,148
pareto,500,0.97,0.006187139780768178,0.005,149
pareto,500,0.97,0.007831122457356284,0.005,150
pareto,500,0.97,0.005767897099035722,0.005,151
pareto,500,0.97,0.00660283267168966,0.005,152
pareto,500,0.97,0.007479653832142306,0.005,153
pareto,500,0.97,0.007474756306551231,0.005,154
pareto,500,0.97,0.006320014910574702,0.005,155
pareto,500,0.97,0.006689426246052709,0.005,156
pareto,500,0.97,0.0057989200930360476,0.005,157
pareto,500,0.97,0.006950427582008398,0.005,158
pareto,500,0.97,0.006947675725795766,0.005,159
pareto,500,0.97,0.005855092589958994,0.005,160
pareto,500,0.97,0.006787146601439004,0.005,161
pareto,500,0.97,0.007067240535237527,0.005,162
pareto,500,0.97,0.006071694541693523,0.005,163
pareto,500,0.97,0.005968354590200825,0.005,164
pareto,500,0.97,0.006265325895368965,0.005,165
pareto,500,0.97,0.007925034833406659,0.005,166
pareto,500,0.97,0.007812131474975917,0.005,167
pareto,500,0.97,0.005404458258142896,0.005,168
pareto,500,0.97,0.006136503730919645,0.005,169
pareto,500,0.97,0.0061820894701439056,0.005,170
pareto,500,0.97,0.0059261903689521115,0.005,171
pareto,500,0.97,0.006262394559509846,0.005,172
pareto,500,0.97,0.0059293504073511805,0.005,173
pareto,500,0.97,0.007215573554684654,0.005,174
pareto,500,0.97,0.006102473581203553,0.005,175
pareto,500,0.97,0.008271531882512817,0.005,176
pareto,500,0.97,0.006120229116999765,0.005,177
pareto,500,0.97,0.006770460474971283,0.005,178
pareto,500,0.97,0.007005473008549525,0.005,179
pareto,500,0.97,0.003947898039868956,0.005,180
pareto,500,0.97,0.00610615959882253,0.005,181
pareto,500,0.97,0.006139079090510096,0.005,182
pareto,500,0.97,0.006520887289548348,0.005,183
pareto,500,0.97,0.006565283545057469,0.005,184
pareto,500,0.97,0.006713547339554363,0.005,185
pareto,500,0.97,0.005869020525749487,0.005,186
pareto,500,0.97,0.006006033589257363,0.005,187
pareto,500,0.97,0.007967017487191095,0.005,188
pareto,500,0.97,0.007513651901549648,0.005,189
pareto,500,0.97,0.006077700889156306,0.005,190
pareto,500,0.97,0.005736903186877293,0.005,191
pareto,500,0.97,0.007180311446786611,0.005,192
pareto,500,0.97,0.005447321318411394,0.005,193
pareto,500,0.97,0.007582046446867184,0.005,194
pareto,500,0.97,0.0065017832452317625,0.005,195
pareto,500,0.97,0.00664692741746214,0.005,196
pareto,500,0.97,0.007475376697922933,0.005,197
pareto,500,0.97,0.006896442037331904,0.005,198
pareto,500,0.97,0.007188373076936223,0.005,199
gamma,500,0.98,0.006885552406314777,0.005,0
gamma,500,0.98,0.00783580025615836,0.005,1
gamma,500,0.98,0.007657257589889709,0.005,2
gamma,500,0.98,0.0063061988231714996,0.005,3
gamma,500,0.98,0.00581213185477816,0.005,4
gamma,500,0.98,0.006851352392278155,0.005,5
gamma,500,0.98,0.006642499833618018,0.005,6
gamma,500,0.98,0.005979251550665148,0.005,7
gamma,500,0.98,0.0073440971215704,0.005,8
gamma,500,0.98,0.0,0.005,9
gamma,500,0.98,0.004889803844083003,0.005,10
gamma,500,0.98,0.006834056969044375,0.005,11
gamma,500,0.98,0.006874383960886997,0.005,12
gamma,500,0.98,0.00429932059172285,0.005,13
gamma,500,0.98,0.006052735551656411,0.005,14
gamma,500,0.98,0.00736029648522613,0.005,15
gamma,500,0.98,0.00888397088826326,0.005,16
gamma,500,0.98,0.0063834615512016555,0.005,17
gamma,500,0.98,0.01043833755701551,0.005,18
gamma,500,0.98,0.006347116357436007,0.005,19
gamma,500,0.98,0.007550378734617311,0.005,20
gamma,500,0.98,0.0051382699414481234,0.005,21
gamma,500,0.98,0.00773541806040717,0.005,22
gamma,500,0.98,0.006681068839483929,0.005,23
gamma,500,0.98,0.006559528304502061,0.005,24
gamma,500,0.98,0.008182621184085363,0.005,25
gamma,500,0.98,0.006364563866061068,0.005,26
gamma,500,0.98,0.006859060954044477,0.005,27
gamma,500,0.98,0.005398067846324763,0.005,28
gamma,500,0.98,0.007271935825335675,0.005,29
gamma,500,0.98,0.007271267388065291,0.005,30
gamma,500,0.98,0.006252518734178373,0.005,31
gamma,500,0.98,0.006409800492451658,0.005,32
